time,lat,lon,synecho,synecho_std,picoeuk,picoeuk_std,beads,beads_std,margin
2017-06-05 21:00:00,37.5608444695,-157.99892343,33.7914826233,1.07667815256,5.961658278,0.124959724213,0.210996640667,0.0355807952717,0.01
2017-06-05 22:00:00,37.4998694946,-157.999973245,40.318806174,1.31281750605,6.67975619435,0.350962927691,0.118122601846,0.0474165397648,0.01
2017-06-05 23:00:00,37.4998988025,-158.000012968,51.1017997779,4.874431528,6.37381286553,0.267361581124,0.138803067583,0.0773089126631,0.01
2017-06-06 00:00:00,37.4992670291,-157.999975611,46.1703883545,4.26096372859,6.5505582884,0.618981645015,0.1458757845,0.0603865227858,0.01
2017-06-06 01:00:00,37.3958605859,-157.999906055,23.3995413,0.09275615,4.7517244865,0.2417804445,0.1634228655,0.0799194385,0.01
2017-06-06 02:00:00,37.2174963713,-158.000480107,37.6309166,0.88469854,5.3966272505,0.0092579935,0.156885567,0.001181253,0.01
2017-06-06 03:00:00,37.0371215345,-158.000824441,18.9969771533,0.490076433679,5.00469636233,0.450908070692,0.078537263,0.0,0.01
2017-06-06 04:00:00,36.861794059,-158.000682573,29.781125945,3.087335155,3.422047623,0.05078813,0.23741264,0.0,0.01
2017-06-06 05:00:00,36.6793959514,-157.999289716,39.25926349,0.76878184,4.743702199,0.039309997,0.213836009,0.0,0.01
2017-06-06 06:00:00,36.5025600374,-157.998910382,24.201452815,2.733518715,4.2530219745,0.2795226035,0.254637336,0.0,0.01
2017-06-06 07:00:00,36.3273303189,-158.000659005,50.20142709,0.0,4.795436423,0.0,0.076604416,0.0,0.01
2017-06-06 08:00:00,36.3547773949,-158.011204287,48.530929425,0.460330655,5.11685322,0.046670065,0.151801891,0.0,0.01
2017-06-06 09:00:00,36.5286557997,-158.001177242,31.8075471,0.33334737,4.603065246,0.138248822,0.24232199,0.076958419,0.01
2017-06-06 10:00:00,36.7031109681,-157.99894314,45.6789092333,1.18733140214,4.87757051667,0.271880046026,0.1153932915,0.0376236025,0.01
2017-06-06 11:00:00,36.8651065252,-157.999972203,50.84713053,0.53488679,3.7197756095,0.0643120915,0.108967616,0.037838148,0.01
2017-06-06 12:00:00,36.9889957753,-157.999343332,33.731603825,1.65919922713,4.73329904925,0.118836965949,0.219365226333,0.136844556845,0.01
2017-06-06 13:00:00,36.9998755691,-158.000022176,23.055543703,2.90979641469,3.83228029075,0.517792660893,0.168079521125,0.0648958651366,0.01
2017-06-06 14:00:00,36.9998775107,-158.000023135,25.806905257,1.70009328758,4.11611522825,0.251266136291,0.216950089786,0.0884966108492,0.01
2017-06-06 15:00:00,36.9998793911,-158.000021069,28.5735103895,0.950829192675,4.2893125403,0.196864965676,0.199722570333,0.0907914865101,0.01
2017-06-06 16:00:00,36.9998775079,-158.000021189,29.4163914425,0.958664084172,4.2997627205,0.318379230984,0.155152397471,0.087827275501,0.01
2017-06-06 17:00:00,36.999876045,-158.00002332,29.823794298,1.19480356692,4.2560291439,0.251787315286,0.158199751438,0.0830699061827,0.01
2017-06-06 18:00:00,36.9998768268,-158.000024696,28.475080389,1.20026349165,4.25859309845,0.294267625625,0.166494891214,0.110518799165,0.01
2017-06-06 19:00:00,36.9998775905,-158.000010311,28.093423609,1.29072129885,4.1892963964,0.270262800677,0.178186097,0.102996070129,0.01
2017-06-06 20:00:00,36.9998770059,-157.999978345,23.5343566305,1.6478820178,3.6372974988,0.318597716672,0.143033525,0.0746510803202,0.01
2017-06-06 21:00:00,36.9998760656,-157.999988855,19.8011615255,0.890353716293,3.1835463378,0.227443896054,0.149503976,0.0468027833046,0.01
2017-06-06 22:00:00,36.9998775055,-158.00000576,18.78042077,1.3825099224,2.84738726305,0.222728715175,0.1962058199,0.105985307525,0.01
2017-06-06 23:00:00,36.9998747584,-158.000022763,20.0292435416,1.42082017643,2.71495313637,0.249541051028,0.350499669158,0.186412037502,0.01
2017-06-07 00:00:00,36.9998767128,-158.000024629,21.6863403265,1.17892091847,2.65410899695,0.174123783283,0.259250940684,0.178497762059,0.01
2017-06-07 01:00:00,36.9988559205,-157.99999551,26.7581308568,3.3045136674,2.722295105,0.369920649552,0.2229856311,0.14231243774,0.01
2017-06-07 02:00:00,36.8921342509,-157.999391209,44.75111479,0.0,2.852095696,0.0,0.078787174,0.0,0.01
2017-06-07 03:00:00,36.7126428872,-158.000980187,59.094905545,0.735477605,3.641626129,0.345758869,0.148462489,0.0,0.01
